var_1,var_2
0.1915194503788923,0.012595999462822527
0.6221087710398319,0.6246662252930135
0.4377277390071145,0.5663729426366261
0.7853585837137692,0.9529884710840434
0.7799758081188035,0.083661514181259
0.2725926052826416,0.3983244335107152
0.2764642551430967,0.28641060681411346
0.8018721775350193,0.4667239693687707
0.9581393536837052,0.7221376869342898
0.8759326347420947,0.19679927955184162
0.35781726995786667,0.8882880432690808
0.5009951255234587,0.15397703703352583
0.6834629351721363,0.65563932160596
0.7127020269829002,0.9072150754907087
0.37025075479039493,0.13872677983336779
0.5611961860656249,0.6310349799155441
0.5030831653078097,0.5089626209708624
0.013768449590682241,0.37399562919158624
0.772826621612374,0.6854526278016343
0.8826411906361166,0.5551402668896429
0.3648859839013723,0.002383781382372163
0.6153961784334937,0.03920064680814872
0.07538124164297655,0.528424351168251
0.3688240060019745,0.38420590128129073
0.9331401019825216,0.503839552286001
0.6513781432265774,0.9375435489132079
0.3972025777261542,0.8135883338871842
0.7887301429407455,0.5063490840966411
0.31683612216887125,0.851586975091987
0.5680986526260692,0.5370547849221589
0.8691273895612258,0.2562592906209139
0.43617342389567937,0.19479554632201368
0.8021476420801591,0.06768456858894167
0.14376682451456457,0.3904891881644905
0.7042609711183354,0.949768396236133
0.7045813081895725,0.4474594164824063
0.21879210567408858,0.8174758948321784
0.924867628615565,0.28051109497897575
0.44214075540417663,0.3391999476231562
0.9093159589724725,0.7188989335049658
0.0598092227798519,0.7242209950552932
0.18428708381381365,0.13655102669638997
0.04735527880151513,0.6106759492619318
0.6748809435823302,0.14437953188612318
0.5946247799344488,0.7742772926722578
0.5333101629987506,0.210484270223684
0.04332406269480349,0.2292580161014115
0.5614330800633979,0.6707723575518343
0.329668445620915,0.745250966469158
0.5029668331126184,0.0623557696391529
0.11189431757440382,0.5152918744979005
0.6071937062184846,0.18149758120211268
0.5659446430505314,0.376996909960883
0.00676406199000279,0.07598595668921981
0.617441708804297,0.2626783087410407
0.9121228864331543,0.11402024750892037
0.7905241330570334,0.4446553509733582
0.9920814661883615,0.9018040711144071
0.9588017621528665,0.7113584899456067
0.7919641352916398,0.7761149481651254
0.2852509600245098,0.785027151801356
0.624916705305911,0.984657271606407
0.47809379567067456,0.15664544447835083
0.19567517866589823,0.3077131502500696
0.38231745203150647,0.48040033225042955
0.05387368514623658,0.8959723634829552
0.45164840826085906,0.5428069399997629
0.9820047415219545,0.7428357539743112
0.12394270048696299,0.21667552398453183
0.1193808979262484,0.12283482670898538
0.7385230561433468,0.5025832318052355
0.5873036334639846,0.29342509986601983
0.4716325343203678,0.9428530035085094
0.1071268171938663,0.11203636551223328
0.22921856546061792,0.4841840979332598
0.8999651948366754,0.2443726469302645
0.4167535378026932,0.7270248809126506
0.5358516625316159,0.9356328978479082
0.006208516587129398,0.4881636729513067
0.30064170577030114,0.13270033978134976
0.4368931721756102,0.7862854317465939
0.6121489970657575,0.6081460240950347
0.9181980753805731,0.5076889885537287
0.6257366699625353,0.6023342387854015
0.7059975650817732,0.3999790166619409
0.14983371598992723,0.37138614887689303
0.7460634091367166,0.3000859308374435
0.8310069924335378,0.41296395214739245
0.6337257689509791,0.7397670516080038
0.4383098811224275,0.7937231996279304
0.15257277467450536,0.5072810440345268
0.5684096152471901,0.6570658059142575
0.5282242775850605,0.6287263588407648
0.9514287637535932,0.700861492253162
0.4803591785100161,0.12153683723437747
0.5025595633825504,0.7566359111760007
0.5368781929244097,0.4783632134891238
0.8192020670641583,0.6941902146479777
0.05711563808885989,0.19194951357451917
0.6694217430745488,0.6222990040677019
0.7671166283794725,0.5934821578978613
0.7081153619776038,0.08929545653640458
0.7968671837251966,0.6025438286159198
0.5577608284274495,0.20953564320360119
0.9658365319921276,0.453901022669015
0.14715689989299718,0.27778757958547406
0.02964700053541558,0.5241706452965069
0.5938934926247718,0.906779425449729
0.11406569874266248,0.5640528447400995
0.9508098500841222,0.06858696224364946
0.32570741442534723,0.5756959397796544
0.1936186901537772,0.2582845922265079
0.45781164889742754,0.7237976417059084
0.9204025710930878,0.39486741745802967
0.8790691615146757,0.07247466383287005
0.2526157550465302,0.7360050039546953
0.34800879286934616,0.8064417370365812
0.18258873158030875,0.7232094616303707
0.9017960513709921,0.31833311762507277
0.7065281631717975,0.37422314045662575
0.7266584615621408,0.9809427931205211
0.9000878368097077,0.8334084128294531
0.7791638007693242,0.8897862928398744
0.5991547806042924,0.9586925758141221
0.29112524489787484,0.6114326090419784
0.15139526440743212,0.3218825652832975
0.3351746591494349,0.4195024645273049
0.6575517771578194,0.2376693185011105
0.07334254363261816,0.8668695151981421
0.05500639540622365,0.9800372627559153
0.32319481392117644,0.406827279432754
0.5904818044629861,0.37298938364276524
0.8538985671256417,0.1544987070575694
0.287062425000009,0.8228682836169633
0.17306722681479214,0.023865375756880636
0.13402120599884282,0.07066255458670856
0.9946538286442945,0.8222015960761728
0.17949786946939184,0.26731710981834667
0.31754682302719583,0.39798063535159045
0.5682914046591072,0.354352877514162
0.00934857450024451,0.3719843162011486
0.9006486211550919,0.7970549352914712
0.9772414309225871,0.4859348200585213
0.5568946791368349,0.732632272820542
0.08477384339419014,0.2709400505677294
0.3330024657291001,0.7797435987070074
0.728428676369672,0.6983872223665182
0.14243537334181722,0.80141233810849
0.5524689394975455,0.9980680951570304
0.2730432596836856,0.557136013061695
0.9744951380872597,0.42957582659529014
0.6677869061450377,0.4909086919928194
0.25565328643413965,0.3364014307638259
0.10831149418272878,0.9542658857461463
0.7761807231738822,0.12614987468954908
0.782477992600202,0.4117417910945921
0.7616039143074941,0.5002230144350773
0.9144031132693238,0.23990302886167214
0.6586227819424226,0.9106350611537583
0.5683675815729324,0.36170887518181516
0.2017556924529783,0.09247889995446834
0.6982963755517612,0.5753695111523882
0.9521954098154773,0.9137275703962877
0.8899632871420051,0.8470764974392211
0.9935673628631737,0.034562079973799675
0.8187035102039255,0.04320998576918689
0.5451221661797199,0.6225735503503724
0.4512540549640983,0.4067660881449976
0.8905571879288573,0.6281279418491781
0.9732647911186689,0.7656127789505094
0.5934113295689697,0.15831815927138726
0.36607449772047085,0.07762026750131712
0.3230946929662495,0.28613257800332736
0.871423255048698,0.2419540940933017
0.21563406298839582,0.16165205680405903
0.7349451885621964,0.5153851097324654
0.3656190873671856,0.2702304024220744
0.8016025985027602,0.0048049671123947535
0.7827355919753762,0.4542176260794655
0.701355379236693,0.33797780499130226
0.6227765866031991,0.42325345049107743
0.49368264574711207,0.44393350040586066
0.8405377001184887,0.11786749840732291
0.7120969869436473,0.23379800220123093
0.44390898141585244,0.784387775305796
0.031034861133332647,0.6796496701929075
0.36323976019359805,0.8464122697589131
0.7307217914103388,0.4609669545228485
0.4755665730836416,0.9056998879231674
0.3444169701220027,0.1412726230724488
0.6408804349960188,0.8847614833180419
0.12620532161439946,0.9842453848156488
0.17146526096424974,0.4209492646989075
0.7370864936885216,0.0004633759012168115
0.1270293935724024,0.8144553500558398
0.3696498749466268,0.7146674614079007
0.6043340048360264,0.9126547505674414
0.10310443885564724,0.44278788222134136
0.8023741823372101,0.4597243494652883
0.9455532358421244,0.6374708348838466
0.9790388199339376,0.7968757151482705
0.881232246338927,0.9153992250911968
0.6276819214639752,0.1636461856208229
0.9304865334026656,0.3151564405955565
0.7247899531024389,0.5372793808920803
0.7166778860553562,0.3150559623096013
0.04107856658418385,0.4726244600865078
0.4394817751674749,0.6393473163829806
0.28206978311608777,0.42085742316787345
0.3349959688919273,0.09355921108918219
0.0835270070444003,0.6746031862784045
0.760849147057386,0.032292462738134686
0.5092724471639539,0.828012567776147
0.6610474176084522,0.8059783856732974
0.6303144424842815,0.3757879603708084
0.3709268274575275,0.7517304101736103
0.4467401517308447,0.8520845030121199
0.4151082201975932,0.09126286381879845
0.4803885080134066,0.5723900394845689
0.9833235733884662,0.021414013781232644
0.37342370735353736,0.09900787633020502
0.012406981727713595,0.8399712437625907
0.9219033377990289,0.546583321259488
0.873276070344208,0.07623170310096239
0.35174682158758874,0.06423649774894347
0.6301331125022921,0.8512669213383287
0.35782695934169106,0.8522936319258558
0.21281993764846496,0.38844568248776945
0.22331922312265218,0.7305521915210967
0.4195637917308277,0.29578778741489664
0.07291022107806677,0.7093053691519101
0.6508390701366923,0.15668588864909783
0.7556861489509374,0.09364865054201943
0.9321012263118122,0.9899382380571528
0.3764041595819979,0.5455148838535202
0.29692728344953345,0.11926828461478833
0.37194431249415016,0.25960083815719115
0.8276993588036342,0.7110047827368797
0.9011395352502948,0.4673781958758457
0.4273037848574962,0.22245092305273872
0.0021894308231216186,0.823042924632701
0.04196524456467021,0.5371717095540641
0.14178738316276462,0.2687333950110655
0.5982371851051667,0.27665031967040343
0.10646052201186085,0.45687810953617924
0.2971589861743179,0.967636448460572
0.05839198991213279,0.7628338955426004
0.6213248602513616,0.6387203984111198
0.0226804761247833,0.6517373500852915
0.8550546861316567,0.5813944907765303
0.3063372028662724,0.8488327519751481
0.7587834447539041,0.38919554817341795
0.5632751101398661,0.20020598935515121
0.03816418217864814,0.548813376248571
0.5655167240598379,0.943717524970324
0.6588734886482086,0.015467806767092362
0.18326634939267783,0.7686886659484152
0.7974113080911386,0.7729191754660222
0.6123674294689488,0.19040816168097308
0.5556533844497369,0.34760927816135123
0.6294915446223843,0.8708178270254332
0.686180075331102,0.48054542487654495
0.2403825375227866,0.041777584260276446
0.7879277879795397,0.9952231089179011
0.8564774570595708,0.026203535634824693
0.7277960155986192,0.5025919348554133
0.6923451434159611,0.8338340040164383
0.47235093907018477,0.2703289306276212
0.8568729419345008,0.7241525528618501
0.6647433339043061,0.6640353780123832
0.3333759422753245,0.44170156606331157
0.5181454992563133,0.7646914509285531
0.39468858344517255,0.5219428692619662
0.03104959835636134,0.15048796986242063
0.5768398431331209,0.606521114117464
0.8502517453488608,0.18262207098140526
0.9514888651736451,0.6033669959050602
0.6829787971082667,0.01799636008808747
0.07616254819602797,0.5522439990142587
0.410077942772487,0.9433697992090632
0.04190139877173671,0.47126952870928873
0.17418683157537918,0.7269397892993095
0.5654020055647535,0.821323147208307
0.17289117059986037,0.2165846219608213
0.5666104779444462,0.6617466271538637
0.5140042529495411,0.230091038250422
0.8688708875473768,0.9535844311931018
0.7203472479309528,0.47193635739192263
0.9035913470702983,0.5039355485977254
0.2776149982333721,0.07752270362062175
0.25666543218148796,0.4949625633950445
0.6997032628614107,0.19402402186032552
0.9015688962489394,0.8200224423374953
0.9836923251215781,0.37644824456267834
0.640912812426245,0.16141183001532267
0.33000738853521094,0.9939832402017303
0.6066752162291601,0.16569925205246472
0.8221597885758906,0.7605202779054432
0.6279650654611616,0.7806273139187321
0.1179230575007103,0.2447266558370066
0.2858776733511563,0.7686171037050752
0.9867472153378646,0.2909806073256668
0.43180084849092437,0.06432836297379618
0.5742344137830644,0.6098306679434672
0.5272420766742302,0.13359894125009197
0.1976530493775127,0.08123544048086384
0.1657084322248341,0.6302767141790928
0.5009904579221985,0.4789113718341733
0.9902040600853143,0.3297444651671715
0.3939918113086468,0.9160986736281929
0.7140132652766149,0.8990701209536344
0.17590426942327275,0.40011187855801433
0.07069617875044265,0.42196955725330654
0.15762308631249733,0.8877469436435381
0.16155801350883592,0.6236764306616525
0.28363708226213924,0.2540186911718536
0.536706025564066,0.8340758925400833
0.7732387148932105,0.29135381864954757
0.8803435812772044,0.9117797998553232
0.6373914469574052,0.7034082543816012
0.8526022402545531,0.9395569906669177
0.597955371524427,0.18607778646558626
0.6938466603020629,0.15330190537390143
0.5371766731466012,0.2213236770172038
0.889230083465696,0.4838255816889139
0.052266426256819654,0.16364667944342848
0.7831837007929678,0.6577986524619531
0.14517326910169237,0.5969618520775528
0.05869842598794717,0.6785530731388779
0.058994580855538326,0.4830187361842905
0.05197122986802538,0.5968350814235318
0.5159860884415858,0.07422916237177124
0.40499622009931346,0.1699599802788686
0.9996495937701937,0.7005790135500746
0.10857001055264426,0.7223011189083273
0.3273843024947811,0.1163046807638698
0.9978299320581024,0.11606099723172325
0.4011143917380494,0.8997528802094654
0.8833357664731261,0.766445907643875
0.5691385805274338,0.519164612650904
0.9532408896444166,0.7135029553646601
0.8853872441552366,0.31285205709035735
0.7792855915819448,0.10484121975270932
0.03180806303617245,0.5505233212312414
0.9626185297834763,0.42836099287017504
0.5196354442314025,0.5513855054229018
0.20779101145399448,0.7336111735849871
0.8750978067386507,0.6957178227866699
0.2241514790025958,0.4250249449609893
0.1386593265369096,0.07682757641733229
0.725239287506202,0.6510551283434541
0.9737889095074972,0.16425024550513234
0.5354818765953476,0.501392255257306
0.4447979980004906,0.8874028641093942
0.022111178018510036,0.8542075620869496
0.6059883403154945,0.5504372190961514
0.9647965239566801,0.29545043749190814
0.9675914809669351,0.3594187450288262
0.9300288092605399,0.18475028620898493
0.18467983199603233,0.8406644227789857
0.6229621583614409,0.8353913932136419
0.4129626697631321,0.47615675410019476
0.3630612022054839,0.3327865557337686
0.036602941344841544,0.1070427311889589
0.8681487095718778,0.10484479876955366
0.6728282126281492,0.17648365706204505
0.08747161406172366,0.5610108746892883
0.8869659392363946,0.07925922542823771
0.7824645507653967,0.29081918788026817
0.3173044112629603,0.918249044359172
0.8183137873870069,0.020609736571139847
0.5075550682423482,0.9843397136684785
0.021193301768068107,0.5835212293979987
0.4335217582287817,0.10366096797418722
0.4463130559537941,0.6652442316317552
0.23881998940722982,0.12333214993976682
0.8302457318410754,0.08057134690488155
0.7447641766130533,0.5971422994305953
0.5864790009601656,0.4163676854925572
0.49286785256548205,0.8963139642289248
0.487355879841193,0.43934336559743314
0.2667406959229204,0.9517792551981886
